[H]CC1=C(OC)C(C[N+](C)(C)CCCCCCN(C)C)=CC(C(C)(C)C2=CC(C[H])=C(OC3=CC=CC(OC4=CC=C(C(C(F)(F)F)(C(F)(F)F)C5=CC=C(OC6=CC=CC(C)=C6C#N)C=C5)C=C4)=C3C#N)C(C[H])=C2)=C1,0.81,0.19,4.263,1,0.0981967
[H]CC1=C(OC)C(C[N+](C)(C)CCCCCCN(C)C)=CC(C(C)(C)C2=CC(C[H])=C(OC3=CC=CC(C)=C3C#N)C(C[H])=C2)=C1,0.5,0.5,1,1,0.1185246
CC(C1=CC=C(OC2=CC=C(S(C3=CC=C(OC4=C(C[n+]5ccn(C)c5)C=C(C6(C7=CC=CC=C7C(O6)=O)C8=C(C[H])C(OC)=C(CC)C=C8)C=C4C[H])C=C3)(=C)=C)C=C2)C=C1)(C)C9=CC=C(OC%10=CC=CC(C)=C%10C#N)C=C9,0.287,0.713,0.403,0,0.089
CC(C1=CC=C(OC2=CC=C(S(C3=CC=C(OC4=C(C[n+]5ccn(C)c5)C=C(C6(C7=CC=CC=C7C(O6)=O)C8=C(C[H])C(OC)=C(CC)C=C8)C=C4C[H])C=C3)(=C)=C)C=C2)C=C1)(C)C9=CC=C(OC%10=CC=CC(C)=C%10C#N)C=C9,0.463,0.537,0.862,1,0.1145228
CC(C1=CC=C(OC2=CC=C(S(C3=CC=C(OC4=C(C[n+]5ccn(C)c5)C=C(C6(C7=CC=CC=C7C(O6)=O)C8=C(C[H])C(OC)=C(CC)C=C8)C=C4C[H])C=C3)(=C)=C)C=C2)C=C1)(C)C9=CC=C(OC%10=CC=CC(C)=C%10C#N)C=C9,0.574,0.426,1.347,1,0.1467
[H]C(C)([H])C(C(C(C)([H])[H])([H])[H])([H])CC(C)C1=CC=C(C(CCCC)[C+](N(C)C)N(C)C)C=C1,0.085,0.915,0.0929,1,0.01301
[H]C(C)([H])C(C(C(C)([H])[H])([H])[H])([H])CC(C)C1=CC=C(C(CCCC)[C+](N(C)C)N(C)C)C=C1,0.125,0.875,0.143,1,0.01619
[H]C(C)([H])C(C(C(C)([H])[H])([H])[H])([H])CC(C)C1=CC=C(C(CCCC)[C+](N(C)C)N(C)C)C=C1,0.16,0.84,0.19,1,0.02501
C[N+](C)(C)CCCCCCCCCC(CCCCC1=CC2CCC(C(C=C3)=CC=C3CCCCC(CCCCCCCCC[N+](C)(C)C)CCCC)C=C2C=C1)CCCC,0.2,0.8,0.25,1,0.05078478
C[N+](C)(CCCCCCCCCCCCCCCC)CCCCCCCCCC(CCCCC1=CC(C2C=C3C=CC(CCC([CH+][CH+][CH+][CH+][CH+][CH+][CH+][CH+][CH+][N+](C)(CCCCCCCCCCCCCCCC)C)CCCC)=CC3CC2)=CC=C1)CCCC,0.2,0.8,0.25,1,0.05283238
C[N+](C)(C)CCCCCCCCCC(CCCCC1=CC=C(C=C)C=C1)CCCC,0.2,0.8,0.25,1,0.05355194
C[N+](C)(CCCCCCCCCCCCCCCC)CCCCCCCCCC(CCCCC1=CC=C(C=C)C=C1)CCCC,0.2,0.8,0.25,1,0.05681762
COC1=CC=CC(OC2=CC=C(C(C3=CC=C(OC4=C(C)C=C(OC5=CC=C(C(C6=CC=C(C)C=C6)=O)C=C5)C=C4)C=C3)=O)C=C2)=C1C[N+](CC(O)C[N+](C)(C)C)(C)C,0.53,0.47,1.128,1,0.02393735
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.5,0.5,1,1,0.0758
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12[H])C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.5,0.5,1,1,0.0271
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.333,0.667,0.499,1,0.0515
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.333,0.667,0.499,1,0.0442
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.286,0.714,0.401,1,0.0695
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12[H])C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.385,0.615,0.626,1,0.0121
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.385,0.615,0.626,1,0.0378
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.385,0.615,0.626,1,0.0545
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.333,0.667,0.499,1,0.0586
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.474,0.526,0.901,1,0.0357
CC1=CC=C(S(C2=CC=C(OC3=C(C)C=C(S(C4=CC(C)=C(OC5=CC=C(S(C6=CC=C(OC7=C(C)C=C(C(C8=CC(C)=C(OC9=CC=C(S(C%10=CC=C(OC%11=C(C)C=C(C(C%12=CC(C)=C(OC)C(C)=C%12C[N+](C)(C)C)C%13=CC=C(C[N+](C)(C)C)C=C%13)C=C%11C)C=C%10)(=O)=O)C=C9)C(C)=C8[H])C%14=CC=C([H])C=C%14)C=C7C)C=C6)(=O)=O)C=C5)C(C)=C4)(=O)=O)C=C3C)C=C2)(=O)=O)C=C1,0.474,0.526,0.901,1,0.0641
O=S(C1=CC(C2=CC=C(C)C=C2)=C(C)C=C1)(C3=CC(C4=CC=C(C[N+](C)(C)C)C=C4)=C(OC5=CC=C(C6=CC=C(OC)C=C6)C=C5)C=C3)=O,0.62,0.38,1.632,1,0.093
O=S(C1=CC(C2=CC=C(C)C=C2)=C(C)C=C1)(C3=CC(C4=CC=C(C[N+](C)(C)C)C=C4)=C(OC5=CC=C(C6=CC=C(OC)C=C6)C=C5)C=C3)=O,0.46,0.54,0.852,1,0.0679
O=S(C1=CC(C2=CC=C(C)C=C2)=C(C)C=C1)(C3=CC(C4=CC=C(C[N+](C)(C)C)C=C4)=C(OC5=CC=C(C6=CC=C(OC)C=C6)C=C5)C=C3)=O,0.33,0.67,0.493,1,0.0473
O=S(C1=CC=C(C)C=C1)(C2=CC=C(OC3=C(C)C=C(C4=CC(C)=C(OC)C(C[N+](C)(C)C)=C4)C=C3C)C=C2)=O,0.06,0.94,0.064,1,0.0456
O=S(C1=CC=C(C)C=C1)(C2=CC=C(OC3=C(C)C=C(C4=CC(C)=C(OC)C(C[N+](C)(C)C)=C4)C=C3C)C=C2)=O,0.36,0.64,0.563,1,0.0281
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC%36=CC=C(OC%37=C(F)C(F)=C(C%38=C(F)C(F)=C(OC%39=CC=C(OC%40=CC=C(OC%41=C(F)C(F)=C(C%42=C(F)C(F)=C(OC%43=CC=C(OC%44=CC=C(OC%45=C(F)C(F)=C(C%46=C(F)C(F)=C(OC%47=CC=C(OC%48=CC=C(OC%49=C(F)C(F)=C(C%50=C(F)C(F)=C(OC%51=CC=C(OC%52=CC=C(OC%53=C(F)C(F)=C(C%54=C(F)C(F)=C(OC%55=CC=C(OC%56=CC=C(OC%57=C(F)C(F)=C(C%58=C(F)C(F)=C(OC%59=CC=C(OC(C(C[N+](C)(C)C)=C%60)=CC=C%60OC)C=C%59C[N+](C)(C)C)C(F)=C%58F)C(F)=C%57F)C=C%56C[N+](C)(C)C)C=C%55C[N+](C)(C)C)C(F)=C%54F)C(F)=C%53F)C=C%52C[N+](C)(C)C)C=C%51C[N+](C)(C)C)C(F)=C%50F)C(F)=C%49F)C=C%48C[N+](C)(C)C)C=C%47C[N+](C)(C)C)C(F)=C%46F)C(F)=C%45F)C=C%44C[N+](C)(C)C)C=C%43C[N+](C)(C)C)C(F)=C%42F)C(F)=C%41F)C=C%40C[N+](C)(C)C)C=C%39C[N+](C)(C)C)C(F)=C%38F)C(F)=C%37F)C=C%36C[N+](C)(C)C)C=C%35C[N+](C)(C)C)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+](C)(C)C)C=C%31C[N+](C)(C)C)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+](C)(C)C)C=C%27C[N+](C)(C)C)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+](C)(C)C)C=C%23C[N+](C)(C)C)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.643,0.357,1.801,1,0.06267
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC(C(C[N+](C)(C)C)=C%36)=CC=C%36OC)C=C%35C[N+](C)(C)C)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+](C)(C)C)C=C%31C[N+](C)(C)C)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+](C)(C)C)C=C%27C[N+](C)(C)C)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+](C)(C)C)C=C%23C[N+](C)(C)C)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.375,0.625,0.6,1,0.01414
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC%36=CC=C(OC%37=C(F)C(F)=C(C%38=C(F)C(F)=C(OC%39=CC=C(OC%40=CC=C(OC%41=C(F)C(F)=C(C%42=C(F)C(F)=C(OC%43=CC=C(OC%44=CC=C(OC%45=C(F)C(F)=C(C%46=C(F)C(F)=C(OC%47=CC=C(OC%48=CC=C(OC%49=C(F)C(F)=C(C%50=C(F)C(F)=C(OC%51=CC=C(OC%52=CC=C(OC%53=C(F)C(F)=C(C%54=C(F)C(F)=C(OC%55=CC=C(OC%56=CC=C(OC%57=C(F)C(F)=C(C%58=C(F)C(F)=C(OC%59=CC=C(OC(C(C[N+]%60=CN(C)C=C%60)=C%61)=CC=C%61OC)C=C%59C[N+]%62=CN(C)C=C%62)C(F)=C%58F)C(F)=C%57F)C=C%56C[N+]%63=CN(C)C=C%63)C=C%55C[N+]%64=CN(C)C=C%64)C(F)=C%54F)C(F)=C%53F)C=C%52C[N+]%65=CN(C)C=C%65)C=C%51C[N+]%66=CN(C)C=C%66)C(F)=C%50F)C(F)=C%49F)C=C%48C[N+]%67=CN(C)C=C%67)C=C%47C[N+]%68=CN(C)C=C%68)C(F)=C%46F)C(F)=C%45F)C=C%44C[N+]%69=CN(C)C=C%69)C=C%43C[N+]%70=CN(C)C=C%70)C(F)=C%42F)C(F)=C%41F)C=C%40C[N+]%71=CN(C)C=C%71)C=C%39C[N+]%72=CN(C)C=C%72)C(F)=C%38F)C(F)=C%37F)C=C%36C[N+]%73=CN(C)C=C%73)C=C%35C[N+]%74=CN(C)C=C%74)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+]%75=CN(C)C=C%75)C=C%31C[N+]%76=CN(C)C=C%76)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+]%77=CN(C)C=C%77)C=C%27C[N+]%78=CN(C)C=C%78)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+]%79=CN(C)C=C%79)C=C%23C[N+]%80=CN(C)C=C%80)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.643,0.357,1.801,1,0.02079
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC(C(C[N+]%36=C(C)[N+](C)=CC%36)=C%37)=CC=C%37OC)C=C%35C[N+]%38=C(C)[N+](C)=CC%38)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+]%39=C(C)[N+](C)=CC%39)C=C%31C[N+]%40=C(C)[N+](C)=CC%40)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+]%41=C(C)[N+](C)=CC%41)C=C%27C[N+]%42=C(C)[N+](C)=CC%42)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+]%43=C(C)[N+](C)=CC%43)C=C%23C[N+]%44=C(C)[N+](C)=CC%44)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.375,0.625,0.6,1,0.02036
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC(C(C[N+](C)(C)CCC)=C%36)=CC=C%36OC)C=C%35C[N+](C)(C)CCC)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+](C)(C)CCC)C=C%31C[N+](C)(C)CCC)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+](C)(C)CCC)C=C%27C[N+](C)(C)CCC)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+](C)(C)CCCC)C=C%23C[N+](C)(C)CCCC)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.375,0.625,0.6,1,0.00709
CC1=C(F)C(F)=C(C2=C(F)C(F)=C(OC3=CC=C(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(OC5=C(F)C(F)=C(C6=C(F)C(F)=C(OC7=CC=C(C(C(F)(F)F)(C(F)(F)F)C8=CC=C(OC9=C(F)C(F)=C(C%10=C(F)C(F)=C(OC%11=CC=C(C(C(F)(F)F)(C(F)(F)F)C%12=CC=C(OC%13=C(F)C(F)=C(C%14=C(F)C(F)=C(OC%15=CC=C(C(C(F)(F)F)(C(F)(F)F)C%16=CC=C(OC%17=C(F)C(F)=C(C%18=C(F)C(F)=C(OC%19=CC=C(C(C(F)(F)F)(C(F)(F)F)C%20=CC=C(OC%21=C(F)C(F)=C(C(C(F)=C%22F)=C(F)C(F)=C%22OC%23=CC=C(OC%24=CC=C(OC%25=C(F)C(F)=C(C%26=C(F)C(F)=C(OC%27=CC=C(OC%28=CC=C(OC%29=C(F)C(F)=C(C%30=C(F)C(F)=C(OC%31=CC=C(OC%32=CC=C(OC%33=C(F)C(F)=C(C%34=C(F)C(F)=C(OC%35=CC=C(OC(C(C[N+]%36=CC=CC=C%36)=C%37)=CC=C%37OC)C=C%35C[N+]%38=CC=CC=C%38)C(F)=C%34F)C(F)=C%33F)C=C%32C[N+]%39=CC=CC=C%39)C=C%31C[N+]%40=CC=CC=C%40)C(F)=C%30F)C(F)=C%29F)C=C%28C[N+]%41=CC=CC=C%41)C=C%27C[N+]%42=CC=CC=C%42)C(F)=C%26F)C(F)=C%25F)C=C%24C[N+]%43=CC=CC=C%43)C=C%23C[N+]%44=CC=CC=C%44)C(F)=C%21F)C=C%20)C=C%19)C(F)=C%18F)C(F)=C%17F)C=C%16)C=C%15)C(F)=C%14F)C(F)=C%13F)C=C%12)C=C%11)C(F)=C%10F)C(F)=C9F)C=C8)C=C7)C(F)=C6F)C(F)=C5F)C=C4)C=C3)C(F)=C2F)C(F)=C1F,0.375,0.625,0.6,1,0.00126
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(S(=O)(C3=CC=C(C)C=C3)=O)C=C2)C(C)=C1)(C4=CC=CC=C4)C5=CC(C)=C(OC)C(C)=C5,0.8,0.2,4,1,0.0121
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(S(=O)(C3=CC=C(C)C=C3)=O)C=C2)C(C)=C1)(C4=CC=CC=C4)C5=CC(C[N+](C)(C)C)=C(OC)C(C)=C5,0.174,0.826,0.211,1,0.0234
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(C(C3=CC=C(C)C=C3)=O)C=C2)C(C)=C1)(C4=CC=CC=C4)C5=CC(C)=C(OC)C(C)=C5,0.77,0.23,3.348,1,0.014
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(C(C3=CC=C(C)C=C3)=O)C=C2)C(C)=C1)(C4=CC=CC=C4)C5=CC(C[N+](C)(C)C)=C(OC)C(C)=C5,0.265,0.735,0.361,1,0.0398
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(C(C3=CC=C(C(C4=CC=C(C)C=C4)=O)C=C3)=O)C=C2)C(C)=C1)(C5=CC=CC=C5)C6=CC(C)=C(OC)C(C)=C6,0.8,0.2,4,1,0.0055
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(C(C3=CC=C(C(C4=CC=C(C)C=C4)=O)C=C3)=O)C=C2)C(C)=C1)(C5=CC=CC=C5)C6=CC(C[N+](C)(C)C)=C(OC)C(C)=C6,0.296,0.704,0.42,1,0.0254
CC(C1=CC(C[N+](C)(C)C)=C(OC2=CC=C(S(C3=CC=C(C4=CC=C(C(C5=CC=C(C)C=C5)=O)C=C4)C=C3)(=O)=O)C=C2)C(C)=C1)(C6=CC=CC=C6)C7=CC(C)=C(OC)C(C)=C7,0.83,0.17,4.882,1,0.0215
